schedule_id,aircraft_id,location_id,start_time,end_time,status,instructor_id,student_id
SCH_1456,N0003,LOC_3,2024-03-30 10:30:00,2024-03-30 12:00:00,Completed,INST_9,STUD_184
SCH_1457,N0003,LOC_3,2024-03-30 08:30:00,2024-03-30 10:00:00,Completed,INST_20,STUD_79
SCH_1458,N0003,LOC_2,2024-03-30 09:00:00,2024-03-30 11:00:00,Completed,INST_3,STUD_26
SCH_1459,N0003,LOC_2,2024-03-30 09:00:00,2024-03-30 10:00:00,Completed,INST_8,STUD_23
SCH_1460,N0004,LOC_2,2024-03-30 18:30:00,2024-03-30 20:00:00,Completed,INST_17,STUD_152
SCH_1461,N0004,LOC_2,2024-03-30 16:00:00,2024-03-30 17:00:00,Canceled,INST_3,STUD_79
SCH_1462,N0004,LOC_3,2024-03-30 11:00:00,2024-03-30 13:00:00,Completed,INST_7,STUD_198
SCH_1463,N0004,LOC_3,2024-03-30 06:30:00,2024-03-30 07:30:00,Completed,INST_12,STUD_174
SCH_1464,N0004,LOC_2,2024-03-30 14:00:00,2024-03-30 15:30:00,Canceled,INST_4,STUD_199
SCH_1465,N0004,LOC_2,2024-03-30 16:30:00,2024-03-30 18:00:00,Completed,INST_13,STUD_82
SCH_1466,N0005,LOC_2,2024-03-30 10:30:00,2024-03-30 11:30:00,Completed,INST_3,STUD_165
SCH_1467,N0005,LOC_1,2024-03-30 17:00:00,2024-03-30 18:00:00,Completed,INST_1,STUD_150
SCH_1468,N0005,LOC_1,2024-03-30 15:00:00,2024-03-30 17:00:00,Completed,INST_9,STUD_2
SCH_1469,N0005,LOC_1,2024-03-30 08:30:00,2024-03-30 09:30:00,Completed,INST_3,STUD_52
SCH_1470,N0005,LOC_2,2024-03-30 17:30:00,2024-03-30 19:00:00,Completed,INST_20,STUD_147
SCH_1471,N0006,LOC_1,2024-03-30 15:00:00,2024-03-30 16:00:00,Completed,INST_14,STUD_2
SCH_1472,N0006,LOC_1,2024-03-30 09:00:00,2024-03-30 10:30:00,Completed,INST_1,STUD_14
SCH_1473,N0006,LOC_1,2024-03-30 11:30:00,2024-03-30 12:30:00,Completed,INST_5,STUD_193
SCH_1474,N0006,LOC_1,2024-03-30 10:00:00,2024-03-30 11:00:00,Completed,INST_2,STUD_135
SCH_1475,N0007,LOC_1,2024-03-30 13:00:00,2024-03-30 15:00:00,Completed,INST_18,STUD_103
SCH_1476,N0007,LOC_3,2024-03-30 07:00:00,2024-03-30 08:30:00,No-Show,INST_19,STUD_152
SCH_1477,N0007,LOC_1,2024-03-30 13:00:00,2024-03-30 14:30:00,No-Show,INST_9,STUD_40
SCH_1478,N0007,LOC_1,2024-03-30 13:00:00,2024-03-30 14:30:00,Completed,INST_18,STUD_33
SCH_1479,N0007,LOC_3,2024-03-30 17:00:00,2024-03-30 18:30:00,Completed,INST_4,STUD_116
SCH_1480,N0008,LOC_2,2024-03-30 17:00:00,2024-03-30 18:00:00,Completed,INST_20,STUD_173
SCH_1481,N0008,LOC_2,2024-03-30 11:30:00,2024-03-30 13:30:00,Completed,INST_17,STUD_61
SCH_1482,N0008,LOC_3,2024-03-30 16:30:00,2024-03-30 18:00:00,Completed,INST_5,STUD_153
SCH_1483,N0008,LOC_2,2024-03-30 06:30:00,2024-03-30 08:00:00,Completed,INST_4,STUD_169
SCH_1484,N0008,LOC_2,2024-03-30 18:00:00,2024-03-30 19:00:00,Canceled,INST_8,STUD_71
SCH_1485,N0008,LOC_3,2024-03-30 16:30:00,2024-03-30 18:30:00,Completed,INST_8,STUD_153
SCH_1486,N0009,LOC_3,2024-03-30 13:30:00,2024-03-30 15:00:00,Completed,INST_1,STUD_159
SCH_1487,N0009,LOC_3,2024-03-30 07:00:00,2024-03-30 08:00:00,Completed,INST_17,STUD_120
SCH_1488,N0009,LOC_2,2024-03-30 06:30:00,2024-03-30 07:30:00,Completed,INST_7,STUD_141
SCH_1489,N0009,LOC_3,2024-03-30 11:00:00,2024-03-30 12:30:00,Completed,INST_10,STUD_124
SCH_1490,N0009,LOC_2,2024-03-30 12:00:00,2024-03-30 14:00:00,Canceled,INST_7,STUD_131
SCH_1491,N0009,LOC_3,2024-03-30 18:00:00,2024-03-30 19:00:00,Completed,INST_10,STUD_170
SCH_1492,N0010,LOC_2,2024-03-30 11:00:00,2024-03-30 13:00:00,Completed,INST_10,STUD_149
SCH_1493,N0010,LOC_2,2024-03-30 12:30:00,2024-03-30 14:30:00,No-Show,INST_6,STUD_53
SCH_1494,N0010,LOC_3,2024-03-30 12:00:00,2024-03-30 13:30:00,Completed,INST_9,STUD_45
SCH_1495,N0010,LOC_3,2024-03-30 11:00:00,2024-03-30 13:00:00,Completed,INST_3,STUD_185
